annee,departement,age_min,age_max,population
2021,France métropolitaine ,55,59,4293211
2021,France métropolitaine ,60,64,4069284
2021,France métropolitaine ,65,69,3801403
2021,France métropolitaine ,70,74,3623636
2021,France métropolitaine ,75,79,2697467
2021,France métropolitaine ,80,84,1766265
2021,France métropolitaine ,85,89,1328342
2021,France métropolitaine ,90,94,698114
2021,France métropolitaine ,95,120,224801
2021,971,0,4,18739
2021,971,5,9,20348
2021,971,10,14,23160
2021,971,15,19,24691
2021,971,20,24,18459
2021,971,25,29,15904
2021,971,30,34,18529
2021,971,35,39,18407
2021,971,40,44,20033
2021,971,45,49,24168
2021,971,50,54,28441
2021,971,55,59,30771
2021,971,60,64,29817
2021,971,65,69,25641
2021,971,70,74,21671
2021,971,75,79,15829
2021,971,80,84,10446
2021,971,85,89,6531
2021,971,90,94,3187
2021,971,95,120,1073
2021,972,0,4,15729
2021,972,5,9,17233
2021,972,10,14,19553
2021,972,15,19,20358
2021,972,20,24,16361
2021,972,25,29,14251
2021,972,30,34,17489
2021,972,35,39,17656
2021,972,40,44,17306
2021,972,45,49,20070
2021,972,50,54,27216
2021,972,55,59,31177
2021,972,60,64,30021
2021,972,65,69,25575
2021,972,70,74,20236
2021,972,75,79,14663
2021,972,80,84,11052
2021,972,85,89,7280
2021,972,90,94,3283
2021,972,95,120,1177
2021,973,0,4,32396
2021,973,5,9,30558
2021,973,10,14,31075
2021,973,15,19,28744
2021,973,20,24,22615
2021,973,25,29,19411
2021,973,30,34,20584
2021,973,35,39,20357
2021,973,40,44,18874
2021,973,45,49,16153
2021,973,50,54,15554
2021,973,55,59,13507
2021,973,60,64,10765
2021,973,65,69,7629
2021,973,70,74,5525
2021,973,75,79,3602
2021,973,80,84,2038
2021,973,85,89,1045
2021,973,90,94,378
2021,973,95,120,289
2021,974,0,4,58099
2021,974,5,9,61996
2021,974,10,14,66524
2021,974,15,19,65285
2021,974,20,24,50744
2021,974,25,29,45475
2021,974,30,34,53188
2021,974,35,39,54416
2021,974,40,44,55299
2021,974,45,49,55690
2021,974,50,54,61070
2021,974,55,59,64281
2021,974,60,64,53623
2021,974,65,69,45072
2021,974,70,74,32220
2021,974,75,79,21985
2021,974,80,84,14863
2021,974,85,89,8613
2021,974,90,94,3360
2021,974,95,120,1299
2021,976,0,4,48756
2021,976,5,9,45509
2021,976,10,14,41453
2021,976,15,19,30973
2021,976,20,24,19992
2021,976,25,29,20657
2021,976,30,34,21219
2021,976,35,39,20582
2021,976,40,44,17282
2021,976,45,49,13906
2021,976,50,54,9040
2021,976,55,59,7326
2021,976,60,64,5088
2021,976,65,69,3487
2021,976,70,74,1970
2021,976,75,79,1388
2021,976,80,84,768
2021,976,85,89,387
2021,976,90,94,126
2021,976,95,120,113
2021,DOM,0,4,173719
2021,DOM,5,9,175644
2021,DOM,10,14,181765
2021,DOM,15,19,170051
2021,DOM,20,24,128171
2021,DOM,25,29,115698
2021,DOM,30,34,131009
2021,DOM,35,39,131418
2021,DOM,40,44,128794
2021,DOM,45,49,129987
2021,DOM,50,54,141321
2021,DOM,55,59,147062
2021,DOM,60,64,129314
2021,DOM,65,69,107404
2021,DOM,70,74,81622
2021,DOM,75,79,57467
2021,DOM,80,84,39167
2021,DOM,85,89,23856
2021,DOM,90,94,10334
2021,DOM,95,120,3951
2021,France métropolitaine et DOM,0,4,3528519
2021,France métropolitaine et DOM,5,9,3963628
2021,France métropolitaine et DOM,10,14,4283679
2021,France métropolitaine et DOM,15,19,4243962
2021,France métropolitaine et DOM,20,24,3974246
2021,France métropolitaine et DOM,25,29,3718567
2021,France métropolitaine et DOM,30,34,4041269
2021,France métropolitaine et DOM,35,39,4179961
2021,France métropolitaine et DOM,40,44,4294724
2021,France métropolitaine et DOM,45,49,4210764
2021,France métropolitaine et DOM,50,54,4500572
2021,France métropolitaine et DOM,55,59,4440273
2021,France métropolitaine et DOM,60,64,4198598
2021,France métropolitaine et DOM,65,69,3908807
2021,France métropolitaine et DOM,70,74,3705258
2021,France métropolitaine et DOM,75,79,2754934
2021,France métropolitaine et DOM,80,84,1805432
2021,France métropolitaine et DOM,85,89,1352198
2021,France métropolitaine et DOM,90,94,708448
2021,France métropolitaine et DOM,95,120,228752
2022,01,0,4,37167
2022,01,5,9,44341
2022,01,10,14,47368
2022,01,15,19,41851
2022,01,20,24,33385
2022,01,25,29,32300
2022,01,30,34,40240
2022,01,35,39,44035
2022,01,40,44,45914
2022,01,45,49,44143
2022,01,50,54,47484
2022,01,55,59,45586
2022,01,60,64,40402
2022,01,65,69,35995
2022,01,70,74,32966
2022,01,75,79,24933
2022,01,80,84,15541
2022,01,85,89,10616
2022,01,90,94,5748
2022,01,95,120,1922
2022,02,0,4,25904
2022,02,5,9,31619
2022,02,10,14,35428
2022,02,15,19,32733
2022,02,20,24,28635
2022,02,25,29,25040
2022,02,30,34,28659
2022,02,35,39,31120
2022,02,40,44,32033
2022,02,45,49,31422
2022,02,50,54,33957
2022,02,55,59,34978
2022,02,60,64,34843
2022,02,65,69,32561
2022,02,70,74,31333
2022,02,75,79,21439
2022,02,80,84,13336
2022,02,85,89,10408
2022,02,90,94,5571
2022,02,95,120,1772
2022,03,0,4,13298
2022,03,5,9,16167
2022,03,10,14,18178
2022,03,15,19,18178
2022,03,20,24,16545
2022,03,25,29,14254
2022,03,30,34,15177
2022,03,35,39,16171
2022,03,40,44,18270
2022,03,45,49,19172
2022,03,50,54,22517
2022,03,55,59,23103
2022,03,60,64,23758
2022,03,65,69,24288
2022,03,70,74,24369
2022,03,75,79,18885
2022,03,80,84,12798
2022,03,85,89,10036
2022,03,90,94,5480
2022,03,95,120,1799
2022,04,0,4,7046
2022,04,5,9,8678
2022,04,10,14,9476
2022,04,15,19,8629
2022,04,20,24,7157
2022,04,25,29,6755
2022,04,30,34,8162
2022,04,35,39,9000
2022,04,40,44,9501
2022,04,45,49,9839
2022,04,50,54,11472
2022,04,55,59,12248
2022,04,60,64,12377
2022,04,65,69,12192
2022,04,70,74,11553
2022,04,75,79,9110
2022,04,80,84,6150
2022,04,85,89,4373
2022,04,90,94,2230
2022,04,95,120,706
2022,05,0,4,6095
2022,05,5,9,6850
2022,05,10,14,7926
2022,05,15,19,7324
2022,05,20,24,5685
2022,05,25,29,5627
2022,05,30,34,7137
2022,05,35,39,7826
2022,05,40,44,8409
2022,05,45,49,8213
2022,05,50,54,9759
2022,05,55,59,10136
2022,05,60,64,10725
2022,05,65,69,10316
2022,05,70,74,9836
2022,05,75,79,7566
2022,05,80,84,4818
2022,05,85,89,3464
2022,05,90,94,1683
2022,05,95,120,547
2022,06,0,4,51730
2022,06,5,9,57469
2022,06,10,14,62272
2022,06,15,19,61426
2022,06,20,24,56869
2022,06,25,29,54363
2022,06,30,34,60682
2022,06,35,39,65584
2022,06,40,44,68397
2022,06,45,49,67879
2022,06,50,54,74259
2022,06,55,59,76760
2022,06,60,64,71789
2022,06,65,69,65789
2022,06,70,74,66097
2022,06,75,79,57071
2022,06,80,84,41117
2022,06,85,89,29051
2022,06,90,94,16008
2022,06,95,120,5716
2022,07,0,4,14229
2022,07,5,9,17542
2022,07,10,14,19768
2022,07,15,19,18555
2022,07,20,24,14696
2022,07,25,29,12987
2022,07,30,34,15707
2022,07,35,39,18352
2022,07,40,44,19501
2022,07,45,49,20083
2022,07,50,54,23402
2022,07,55,59,24172
2022,07,60,64,24012
2022,07,65,69,23434
2022,07,70,74,22868
2022,07,75,79,17650
2022,07,80,84,11353
2022,07,85,89,8062
2022,07,90,94,4440
2022,07,95,120,1417
2022,08,0,4,12954
2022,08,5,9,15110
2022,08,10,14,16708
2022,08,15,19,15961
2022,08,20,24,13196
2022,08,25,29,12327
2022,08,30,34,14297
2022,08,35,39,15556
2022,08,40,44,15582
2022,08,45,49,16146
2022,08,50,54,17905
2022,08,55,59,18997
2022,08,60,64,18727
2022,08,65,69,17654
2022,08,70,74,16479
2022,08,75,79,11211
2022,08,80,84,7117
2022,08,85,89,5784
2022,08,90,94,2823
2022,08,95,120,883
2022,09,0,4,6179
2022,09,5,9,7669
2022,09,10,14,8819
2022,09,15,19,8271
2022,09,20,24,7310
2022,09,25,29,6293
2022,09,30,34,7264
2022,09,35,39,8301
2022,09,40,44,9272
2022,09,45,49,9373
2022,09,50,54,10434
2022,09,55,59,10896
2022,09,60,64,11660
2022,09,65,69,11327
2022,09,70,74,10875
2022,09,75,79,8180
2022,09,80,84,5098
2022,09,85,89,4346
2022,09,90,94,2336
2022,09,95,120,678
2022,10,0,4,15624
2022,10,5,9,18583
2022,10,10,14,20899
2022,10,15,19,20922
2022,10,20,24,18364
2022,10,25,29,15935
2022,10,30,34,17436
2022,10,35,39,18437
2022,10,40,44,18553
2022,10,45,49,18383
2022,10,50,54,19991
2022,10,55,59,19804
2022,10,60,64,19036
2022,10,65,69,18519
2022,10,70,74,18353
2022,10,75,79,13396
2022,10,80,84,8587
2022,10,85,89,6773
2022,10,90,94,3788
2022,10,95,120,1330
2022,11,0,4,16111
2022,11,5,9,19437
2022,11,10,14,22332
2022,11,15,19,21011
2022,11,20,24,17386
2022,11,25,29,16042
2022,11,30,34,18037
2022,11,35,39,20229
2022,11,40,44,21947
2022,11,45,49,22273
2022,11,50,54,25995
2022,11,55,59,26883
2022,11,60,64,26591
2022,11,65,69,27106
2022,11,70,74,27219
2022,11,75,79,21669
2022,11,80,84,12997
2022,11,85,89,9390
2022,11,90,94,5299
2022,11,95,120,1821
2022,12,0,4,11051
2022,12,5,9,13431
2022,12,10,14,15297
2022,12,15,19,14949
2022,12,20,24,12672
2022,12,25,29,11804
2022,12,30,34,13492
2022,12,35,39,14391
2022,12,40,44,16220
2022,12,45,49,16478
2022,12,50,54,18719
2022,12,55,59,19966
2022,12,60,64,20159
2022,12,65,69,20074
2022,12,70,74,20180
2022,12,75,79,15083
2022,12,80,84,10505
2022,12,85,89,8761
2022,12,90,94,4799
2022,12,95,120,1473
2022,13,0,4,112524
2022,13,5,9,118276
2022,13,10,14,123637
2022,13,15,19,124647
2022,13,20,24,122892
2022,13,25,29,114942
2022,13,30,34,126580
2022,13,35,39,127154
2022,13,40,44,131887
2022,13,45,49,125114
2022,13,50,54,135082
2022,13,55,59,135059
2022,13,60,64,124887
2022,13,65,69,115507
2022,13,70,74,110322
2022,13,75,79,89032
2022,13,80,84,60763
2022,13,85,89,41779
2022,13,90,94,22037
2022,13,95,120,6997
2022,14,0,4,33420
2022,14,5,9,38630
2022,14,10,14,42403
2022,14,15,19,46149
2022,14,20,24,43528
2022,14,25,29,37233
2022,14,30,34,38401
2022,14,35,39,40361
2022,14,40,44,42423
2022,14,45,49,41391
2022,14,50,54,44450
2022,14,55,59,44499
2022,14,60,64,44183
2022,14,65,69,45176
2022,14,70,74,43439
2022,14,75,79,30743
2022,14,80,84,19347
2022,14,85,89,15026
2022,14,90,94,7663
2022,14,95,120,2130
2022,15,0,4,5518
2022,15,5,9,6764
2022,15,10,14,7391
2022,15,15,19,7451
2022,15,20,24,5995
2022,15,25,29,5512
2022,15,30,34,6631
2022,15,35,39,7408
2022,15,40,44,8110
2022,15,45,49,8626
2022,15,50,54,10009
2022,15,55,59,10655
2022,15,60,64,11034
2022,15,65,69,11237
2022,15,70,74,10815
2022,15,75,79,7964
2022,15,80,84,5119
2022,15,85,89,4369
2022,15,90,94,2263
2022,15,95,120,768
2022,16,0,4,14972
2022,16,5,9,17700
2022,16,10,14,20059
2022,16,15,19,19363
2022,16,20,24,17105
2022,16,25,29,16030
2022,16,30,34,17619
2022,16,35,39,18917
2022,16,40,44,20278
2022,16,45,49,20948
2022,16,50,54,23627
2022,16,55,59,25039
2022,16,60,64,25320
2022,16,65,69,25149
2022,16,70,74,23925
2022,16,75,79,17598
2022,16,80,84,11695
2022,16,85,89,9433
2022,16,90,94,4767
2022,16,95,120,1492
2022,17,0,4,25813
2022,17,5,9,31223
2022,17,10,14,36723
2022,17,15,19,36375
2022,17,20,24,31524
2022,17,25,29,26544
2022,17,30,34,30500
2022,17,35,39,34679
2022,17,40,44,38286
2022,17,45,49,39248
2022,17,50,54,45305
2022,17,55,59,45552
2022,17,60,64,47533
2022,17,65,69,51259
2022,17,70,74,51738
2022,17,75,79,39145
2022,17,80,84,24005
2022,17,85,89,18048
2022,17,90,94,9528
2022,17,95,120,2876
2022,18,0,4,13247
2022,18,5,9,14979
2022,18,10,14,16975
2022,18,15,19,16456
2022,18,20,24,13943
2022,18,25,29,13106
2022,18,30,34,15192
2022,18,35,39,16138
2022,18,40,44,16392
2022,18,45,49,16807
2022,18,50,54,20370
2022,18,55,59,20452
2022,18,60,64,21396
2022,18,65,69,21303
2022,18,70,74,20916
2022,18,75,79,15650
2022,18,80,84,10186
2022,18,85,89,8005
2022,18,90,94,4329
2022,18,95,120,1432
2022,19,0,4,9640
2022,19,5,9,11041
2022,19,10,14,12607
2022,19,15,19,12679
2022,19,20,24,11652
2022,19,25,29,9765
2022,19,30,34,11011
2022,19,35,39,12215
2022,19,40,44,13342
2022,19,45,49,14179
2022,19,50,54,16070
2022,19,55,59,16558
2022,19,60,64,17297
2022,19,65,69,17647
2022,19,70,74,17322
2022,19,75,79,13065
2022,19,80,84,8725
2022,19,85,89,7097
2022,19,90,94,3846
2022,19,95,120,1319
2022,2A,0,4,7830
2022,2A,5,9,8851
2022,2A,10,14,9317
2022,2A,15,19,7397
2022,2A,20,24,6565
2022,2A,25,29,6981
2022,2A,30,34,9368
2022,2A,35,39,10350
2022,2A,40,44,11481
2022,2A,45,49,10684
2022,2A,50,54,11899
2022,2A,55,59,11151
2022,2A,60,64,10619
2022,2A,65,69,10508
2022,2A,70,74,10455
2022,2A,75,79,7929
2022,2A,80,84,6439
2022,2A,85,89,3776
2022,2A,90,94,1858
2022,2A,95,120,497
2022,2B,0,4,7556
2022,2B,5,9,9125
2022,2B,10,14,10300
2022,2B,15,19,9196
2022,2B,20,24,9524
2022,2B,25,29,10812
2022,2B,30,34,11160
2022,2B,35,39,11431
2022,2B,40,44,11920
2022,2B,45,49,11998
2022,2B,50,54,13219
2022,2B,55,59,12826
2022,2B,60,64,12311
2022,2B,65,69,12041
2022,2B,70,74,11854
2022,2B,75,79,9001
2022,2B,80,84,6596
2022,2B,85,89,3934
2022,2B,90,94,1965
2022,2B,95,120,531
2022,21,0,4,24835
2022,21,5,9,28240
2022,21,10,14,30465
2022,21,15,19,35053
2022,21,20,24,36512
2022,21,25,29,31765
2022,21,30,34,30947
2022,21,35,39,31533
2022,21,40,44,31881
2022,21,45,49,31909
2022,21,50,54,35241
2022,21,55,59,34118
2022,21,60,64,33513
2022,21,65,69,32016
2022,21,70,74,30800
2022,21,75,79,22749
2022,21,80,84,14974
2022,21,85,89,11238
2022,21,90,94,6115
2022,21,95,120,2262
2022,22,0,4,26867
2022,22,5,9,31896
2022,22,10,14,37336
2022,22,15,19,35921
2022,22,20,24,28055
2022,22,25,29,24442
2022,22,30,34,28247
2022,22,35,39,31572
2022,22,40,44,34734
2022,22,45,49,36629
2022,22,50,54,41392
2022,22,55,59,41286
2022,22,60,64,42903
2022,22,65,69,43722
2022,22,70,74,43440
2022,22,75,79,31733
2022,22,80,84,20356
2022,22,85,89,16381
2022,22,90,94,8432
2022,22,95,120,2490
2022,23,0,4,3960
2022,23,5,9,4812
2022,23,10,14,5703
2022,23,15,19,5719
2022,23,20,24,4510
2022,23,25,29,4203
2022,23,30,34,4829
2022,23,35,39,5253
2022,23,40,44,5978
2022,23,45,49,6408
2022,23,50,54,7814
2022,23,55,59,8521
2022,23,60,64,9360
2022,23,65,69,9516
2022,23,70,74,9247
2022,23,75,79,6671
2022,23,80,84,4298
2022,23,85,89,3673
2022,23,90,94,2019
2022,23,95,120,612
2022,24,0,4,15362
2022,24,5,9,18720
2022,24,10,14,21316
2022,24,15,19,20532
2022,24,20,24,16886
2022,24,25,29,15564
2022,24,30,34,18675
2022,24,35,39,20300
2022,24,40,44,22400
2022,24,45,49,23669
2022,24,50,54,28108
2022,24,55,59,30565
2022,24,60,64,32488
2022,24,65,69,33293
2022,24,70,74,32614
2022,24,75,79,24318
2022,24,80,84,15560
2022,24,85,89,12143
2022,24,90,94,6691
2022,24,95,120,2178
2022,25,0,4,27988
2022,25,5,9,33365
2022,25,10,14,35859
2022,25,15,19,36326
2022,25,20,24,34021
2022,25,25,29,31924
2022,25,30,34,32410
2022,25,35,39,34104
2022,25,40,44,34954
2022,25,45,49,33063
2022,25,50,54,35469
2022,25,55,59,34687
2022,25,60,64,32137
2022,25,65,69,30072
2022,25,70,74,28769
2022,25,75,79,22034
2022,25,80,84,14668
2022,25,85,89,10894
2022,25,90,94,5678
2022,25,95,120,1690
2022,26,0,4,25903
2022,26,5,9,30352
2022,26,10,14,33805
2022,26,15,19,31794
2022,26,20,24,26064
2022,26,25,29,24170
2022,26,30,34,28910
2022,26,35,39,31688
2022,26,40,44,32346
2022,26,45,49,31387
2022,26,50,54,35396
2022,26,55,59,35169
2022,26,60,64,33618
2022,26,65,69,32307
2022,26,70,74,30802
2022,26,75,79,24327
2022,26,80,84,16172
2022,26,85,89,11278
2022,26,90,94,5851
2022,26,95,120,1846
2022,27,0,4,31524
2022,27,5,9,37991
2022,27,10,14,41970
2022,27,15,19,37259
2022,27,20,24,29525
2022,27,25,29,27126
2022,27,30,34,32904
2022,27,35,39,37422
2022,27,40,44,38473
2022,27,45,49,38159
2022,27,50,54,41477
2022,27,55,59,39874
2022,27,60,64,38446
2022,27,65,69,36092
2022,27,70,74,33684
2022,27,75,79,23278
2022,27,80,84,14182
2022,27,85,89,10776
2022,27,90,94,5101
2022,27,95,120,1447
2022,28,0,4,22622
2022,28,5,9,27063
2022,28,10,14,29735
2022,28,15,19,26605
2022,28,20,24,21081
2022,28,25,29,19472
2022,28,30,34,23071
2022,28,35,39,25632
2022,28,40,44,27494
2022,28,45,49,27432
2022,28,50,54,29514
2022,28,55,59,29069
2022,28,60,64,26909
2022,28,65,69,25588
2022,28,70,74,24835
2022,28,75,79,17263
2022,28,80,84,11195
2022,28,85,89,8540
2022,28,90,94,4507
2022,28,95,120,1367
2022,29,0,4,40545
2022,29,5,9,47547
2022,29,10,14,54534
2022,29,15,19,55718
2022,29,20,24,50580
2022,29,25,29,43514
2022,29,30,34,46943
2022,29,35,39,51865
2022,29,40,44,55197
2022,29,45,49,56909
2022,29,50,54,63026
2022,29,55,59,62488
2022,29,60,64,64565
2022,29,65,69,63631
2022,29,70,74,59607
2022,29,75,79,42967
2022,29,80,84,28299
2022,29,85,89,22836
2022,29,90,94,11707
2022,29,95,120,3587
2022,30,0,4,35574
2022,30,5,9,41944
2022,30,10,14,45881
2022,30,15,19,44803
2022,30,20,24,39527
2022,30,25,29,33991
2022,30,30,34,37922
2022,30,35,39,42342
2022,30,40,44,45863
2022,30,45,49,44825
2022,30,50,54,51848
2022,30,55,59,53283
2022,30,60,64,51609
2022,30,65,69,50468
2022,30,70,74,48788
2022,30,75,79,36934
2022,30,80,84,23387
2022,30,85,89,16466
2022,30,90,94,8690
2022,30,95,120,3290
2022,31,0,4,77590
2022,31,5,9,85020
2022,31,10,14,88179
2022,31,15,19,95146
2022,31,20,24,104076
2022,31,25,29,104036
2022,31,30,34,102620
2022,31,35,39,99738
2022,31,40,44,100399
2022,31,45,49,92332
2022,31,50,54,93471
2022,31,55,59,90616
2022,31,60,64,79894
2022,31,65,69,69235
2022,31,70,74,64164
2022,31,75,79,49731
2022,31,80,84,31944
2022,31,85,89,24970
2022,31,90,94,13039
2022,31,95,120,4167
2022,32,0,4,7612
2022,32,5,9,9161
2022,32,10,14,10855
2022,32,15,19,10310
2022,32,20,24,8021
2022,32,25,29,6930
2022,32,30,34,8355
2022,32,35,39,9712
2022,32,40,44,10590
2022,32,45,49,11467
2022,32,50,54,14029
2022,32,55,59,14424
2022,32,60,64,14929
2022,32,65,69,14263
2022,32,70,74,13955
2022,32,75,79,10720
2022,32,80,84,7443
2022,32,85,89,5873
2022,32,90,94,3298
2022,32,95,120,873
2022,33,0,4,83436
2022,33,5,9,93819
2022,33,10,14,100638
2022,33,15,19,105720
2022,33,20,24,108185
2022,33,25,29,102131
2022,33,30,34,107106
2022,33,35,39,108702
2022,33,40,44,113462
2022,33,45,49,109606
2022,33,50,54,113634
2022,33,55,59,105173
2022,33,60,64,96730
2022,33,65,69,91226
2022,33,70,74,89393
2022,33,75,79,67284
2022,33,80,84,40833
2022,33,85,89,31640
2022,33,90,94,16918
2022,33,95,120,5801
2022,34,0,4,60609
2022,34,5,9,67310
2022,34,10,14,73413
2022,34,15,19,77872
2022,34,20,24,78204
2022,34,25,29,72014
2022,34,30,34,72880
2022,34,35,39,73814
2022,34,40,44,76329
2022,34,45,49,73080
2022,34,50,54,79229
2022,34,55,59,77026
2022,34,60,64,73399
2022,34,65,69,70884
2022,34,70,74,71957
2022,34,75,79,57024
2022,34,80,84,35979
2022,34,85,89,24788
2022,34,90,94,13009
2022,34,95,120,3985
2022,35,0,4,57999
2022,35,5,9,66368
2022,35,10,14,73459
2022,35,15,19,77193
2022,35,20,24,75075
2022,35,25,29,67724
2022,35,30,34,68097
2022,35,35,39,69215
2022,35,40,44,73322
2022,35,45,49,71190
2022,35,50,54,73376
2022,35,55,59,68881
2022,35,60,64,62855
2022,35,65,69,56025
2022,35,70,74,54346
2022,35,75,79,40149
2022,35,80,84,26675
2022,35,85,89,21537
2022,35,90,94,11415
2022,35,95,120,3699
2022,36,0,4,8740
2022,36,5,9,10249
2022,36,10,14,11484
2022,36,15,19,11322
2022,36,20,24,9703
2022,36,25,29,8869
2022,36,30,34,9892
2022,36,35,39,10590
2022,36,40,44,11036
2022,36,45,49,12465
2022,36,50,54,14907
2022,36,55,59,15755
2022,36,60,64,15835
2022,36,65,69,16116
2022,36,70,74,16008
2022,36,75,79,12377
2022,36,80,84,8291
2022,36,85,89,6674
2022,36,90,94,3524
2022,36,95,120,1077
2022,37,0,4,29845
2022,37,5,9,33895
2022,37,10,14,37197
2022,37,15,19,39723
2022,37,20,24,37248
2022,37,25,29,34227
2022,37,30,34,34718
2022,37,35,39,36307
2022,37,40,44,37287
2022,37,45,49,37185
2022,37,50,54,41058
2022,37,55,59,40197
2022,37,60,64,37739
2022,37,65,69,36791
2022,37,70,74,36469
2022,37,75,79,26680
2022,37,80,84,17465
2022,37,85,89,14214
2022,37,90,94,7184
2022,37,95,120,2587
2022,38,0,4,68358
2022,38,5,9,80382
2022,38,10,14,86576
2022,38,15,19,86178
2022,38,20,24,79560
2022,38,25,29,70020
2022,38,30,34,75615
2022,38,35,39,80566
2022,38,40,44,83820
2022,38,45,49,82010
2022,38,50,54,87236
2022,38,55,59,84433
2022,38,60,64,76484
2022,38,65,69,68862
2022,38,70,74,63493
2022,38,75,79,49596
2022,38,80,84,32809
2022,38,85,89,22800
2022,38,90,94,11789
2022,38,95,120,3889
2022,39,0,4,11467
2022,39,5,9,13954
2022,39,10,14,15592
2022,39,15,19,14597
2022,39,20,24,12491
2022,39,25,29,11538
2022,39,30,34,13003
2022,39,35,39,14201
2022,39,40,44,15543
2022,39,45,49,15505
2022,39,50,54,17899
2022,39,55,59,18373
2022,39,60,64,17534
2022,39,65,69,16938
2022,39,70,74,16542
2022,39,75,79,12580
2022,39,80,84,8443
2022,39,85,89,6148
2022,39,90,94,3387
2022,39,95,120,1079
2022,40,0,4,18109
2022,40,5,9,21460
2022,40,10,14,25028
2022,40,15,19,22583
2022,40,20,24,18628
2022,40,25,29,16758
2022,40,30,34,20508
2022,40,35,39,23803
2022,40,40,44,26663
2022,40,45,49,27567
2022,40,50,54,30301
2022,40,55,59,30935
